id;span_text;raw_output;pred_label;true_label;confidence;rationale
104;I can admit it Am severely depressed and disappointed in;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain conflictual language, excessive profanity, or targeted insults.
1484;is' n't' in that clan.. there all sick mfuckers 🤬😡;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('mfuckers') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('mfuckers') without targeting a specific entity.
1301;@user And you smoking dick 😂;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('dick') without a targeted insult.""
}";1;1;HIGH;The span contains profanity ('dick') without a targeted insult.
370;I suspect your wont be protected (fully) because: 1. It;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack based on a protected category ('protected (fully)') and a derogatory phrase ('wont be').""
}";2;0;HIGH;The span_text contains a targeted attack based on a protected category ('protected (fully)') and a derogatory phrase ('wont be').
689;guy in Twitch chat thinking it's funny to make suicide;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a suicide reference, which is a targeted attack on an individual's well-being, fitting the CONFLICTUAL label.""
}";2;2;HIGH;The span_text contains a suicide reference, which is a targeted attack on an individual's well-being, fitting the CONFLICTUAL label.
1490;@user YOUR own personal agenda is putrid and repulsive. And;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('putrid and repulsive') which is directed towards a specific entity (@user), indicating conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult ('putrid and repulsive') which is directed towards a specific entity (@user), indicating conflictual language.
90;zs tag?? lol get a life you all. Stop minding;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('zs tag?? lol get a life') which is not directed toward a specific entity.""
}";1;2;MEDIUM;The span_text contains profanity ('zs tag?? lol get a life') which is not directed toward a specific entity.
198;@BillHagertyTN Your predecessor indicated Trump was guilty of the articles;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains a statement of guilt directed towards a specific entity ('Trump'), which aligns with conflictual language.""
}";2;0;MEDIUM;The span_text contains a statement of guilt directed towards a specific entity ('Trump'), which aligns with conflictual language.
179;@Twitter @Twitter India @Twitter Safety I got that notif, it;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a notification mention and does not contain any explicit profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text contains a notification mention and does not contain any explicit profanity, slurs, or targeted insults.
1599;Come on Lewis you sexy bastard;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('bastard') without targeting a specific entity, and has excessive profanity as per the input signal.""
}";1;2;HIGH;The span_text contains profanity ('bastard') without targeting a specific entity, and has excessive profanity as per the input signal.
1097;gave these incestuous talentless fucktards the additional 2mins of publicity.;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('ficktards', 'fucktards') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains profanity ('ficktards', 'fucktards') without targeting a specific entity.
159;❤😜😈 horny SugarDaddys fuckme slut cum cock naughty cumslut nudes;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains numerous instances of profanity, including 'horny', 'fuckme', 'slut', 'cum', 'cock', and 'cumslut', which are not directed toward a specific entity.""
}";1;1;HIGH;The span_text contains numerous instances of profanity, including 'horny', 'fuckme', 'slut', 'cum', 'cock', and 'cumslut', which are not directed toward a specific entity.
1422;wait to see @user suck on those juicy tits x;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted and derogatory language towards a specific entity (@user), which is an attack based on a protected category.""
}";2;1;HIGH;The span_text contains targeted and derogatory language towards a specific entity (@user), which is an attack based on a protected category.
823;yall are smoking but hobi looks goofy as hell in;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('hell') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains profanity ('hell') without targeting a specific entity.
1698;male cast of genshin 'skinny bitches' is really gross You're';"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language ('skinny bitches') directed at a specific group based on their appearance, which is a form of conflictual language.""
}";2;1;HIGH;The span_text contains targeted derogatory language ('skinny bitches') directed at a specific group based on their appearance, which is a form of conflictual language.
157;praising Rs for not being a-holes? It means that basic;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The presence of profanity ('a-holes') in the span_text, despite not being directed at a specific entity, classifies it as UNHARMFUL_PROFANITY.""
}";1;1;MEDIUM;The presence of profanity ('a-holes') in the span_text, despite not being directed at a specific entity, classifies it as UNHARMFUL_PROFANITY.
314;And just continue to blindly take the fanbase for granted.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains a targeted criticism or attack, specifically the phrase 'blindly take the fanbase for granted', which can be perceived as dismissive or condescending.""
}";2;0;MEDIUM;The span_text contains a targeted criticism or attack, specifically the phrase 'blindly take the fanbase for granted', which can be perceived as dismissive or condescending.
518;I could see it definately affecting nurses/doctors from prolonged exposure;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults, and is discussing a potential effect on a specific group.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults, and is discussing a potential effect on a specific group.
317;hey edtwt today is my bday im getting old idk;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, or targeted insults.
541;russell: this girl in my bible class was like i;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit profanity, slurs, or targeted insults.
1678;my niece saying 'get the fuck out of here you;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('fuck') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('fuck') without targeting a specific entity.
1093;Have you seen the hate-filled comment section? Full of troglodytes.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('troglodytes') which is directed towards a group of people, making it conflictual.""
}";2;2;HIGH;The span_text contains a targeted insult ('troglodytes') which is directed towards a group of people, making it conflictual.
1445;tiny characters/creatures with nonsensically massive cocks. It's just intrinsically funny;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('cocks') without targeting a specific entity, and its context is not educational, fictional, or hypothetical.""
}";1;1;MEDIUM;The span_text contains profanity ('cocks') without targeting a specific entity, and its context is not educational, fictional, or hypothetical.
38;It's alright just woke up very stressed from a dream.;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
99;i don't think i'm going to watch it cause everything;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit conflictual language, excessive profanity, or targeted insults.
1215;xenophobia card, that's what silly cunts with no valid argument;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult based on protected category 'cunts' which is a derogatory term for women.""
}";2;1;HIGH;The span_text contains a targeted insult based on protected category 'cunts' which is a derogatory term for women.
1314;to rot, I now hate him with a passion, and;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted emotion of hatred towards a specific entity, which is classified as conflictual language.""
}";2;2;HIGH;The span_text contains a targeted emotion of hatred towards a specific entity, which is classified as conflictual language.
3;🌨 I want something stronger (I want it) Than a;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains an emoji and phrases that do not indicate conflictual or profane language.""
}";0;0;HIGH;The span_text contains an emoji and phrases that do not indicate conflictual or profane language.
525;Lol... he had 'suicided','''' committed on him!!!! Oh what he;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains phrases indicating a violent act ('suicided', 'committed on him') which could be interpreted as conflictual language.""
}";2;0;MEDIUM;The span_text contains phrases indicating a violent act ('suicided', 'committed on him') which could be interpreted as conflictual language.
834;@user That's a load of shite;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('shite') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('shite') without targeting a specific entity.
