original_index,span,label
3843,@globeandmail Struggling emotionally at times w/ the year long mind,NONE
3846,"Oh, YES, please! Give me ALL the pumpkin pie. I'll'",NONE
3848,Seeing a therapist would probably be really helpful. Not only,NONE
3849,Got to say I'm really enjoying this. Surprisingly good songs,NONE
3850,"@chipfranklin He wouldn't pay if he was found guilty, because",NONE
3854,Despite the extra billions of pounds being invested in our,NONE
3858,@GarretKramer The test itself is an invasive medical procedure. One,NONE
3861,'I'll go fix you up some special cough syrup since,NONE
3862,@MarcusRashford Your right he isn't in the same league. He's,NONE
3863,Any 3dtwt artists want to do that thing where we,NONE
3865,The police forces of the world are Masonic - there's,NONE
3866,@ShakuntalaSahu0 modi_job_do We all the students will teach the lession,NONE
3867,I use FireAlpaca! The first one was drawn in GIMP,NONE
3870,"My vitamin C serum on top of my lactic acid,",NONE
3874,@mtgreenee Obsessed with democrats allowing criminals and drug addicts having,NONE
3875,@chipfranklin Hiding out in the woods of New England was,NONE
3876,"@NSR fans if you have nsr fan merch, please share",NONE
3878,@Reuters Rather defeatist. And you don't think there's an even,NONE
3880,"Wake boss, Kenya wajinga wamerevuka.Be ready for Ruto Presidency.Too much",NONE
3884,@KEEMSTAR all we are trying to say is that suicide,NONE
3885,@MondaireJones @AOC I still don't understand how people can compare,NONE
3887,"@EJDionne @JoeBiden Except 4 Covid, THIS is the most important",NONE
3890,I remember doing a weigh in after going through a,NONE
3891,Lakers are 14-5 with Austin Reaves and 5-14 without him.,NONE
3893,Him and the idiot duo at PTFC GW and MP,NONE
3894,Who's been messing up everything it's been my severe mental,NONE
3896,i will be here to support if you want! or,NONE
3897,Because they think buprenorphine isnt as 'fun' to use as,NONE
3899,"Magnesium underpins vitamin D needed to make, store and use",NONE
3900,it's just zandu balm with methyl salicylate in patch form,NONE
3901,Updating the website over the next few days! Including: Adding,NONE
3902,The vicious circle 😣 It's hard reconnecting to your body,NONE
3903,accidentally cleared all my twt data instead of clear cache,NONE
3908,I downloaded and paid for the alerts but can't figure,NONE
3909,@OwenJones84 Yes... then get behind Starmer and stop creating division,NONE
3910,hm. im not v close to my mom but she,NONE
3911,the sadness wanes from her smile. 'of course. second chances,NONE
3912,@TiceRichard @calvinrobinson big pharma is now self regulated by government,NONE
3913,"If you can't measure it, you probably can't manage it......",NONE
3914,"@BTS_twt take deep breaths, listen to some mellow music. collect",NONE
3918,@davereaboi History presents more than enough proof of this!! too,NONE
3920,The Millennials of tiktok videos are so accurate it's part,NONE
3922,"fyi: everyone's' thinspo depends on their goals, personally my type",NONE
3923,"We've been on a downward spiral for years. Points deductions,",NONE
3924,its like once them pieces all together and that light,NONE
3926,I remember there being genuine surprise that neither of those,NONE
3927,If you want to leave the days of being an,NONE
3928,liver is just a party pooper time to remove it,NONE
3931,I want to make a compilation of every ugly scream,NONE
3932,Who wants to bet how many mood stabilizing drugs @user,NONE
3933,@SkyNews Since the first lockdown began: - Depression has doubled,NONE
3936,i wan na redo my emotes for the umpteenth time,NONE
3938,the AUDACITY some ppl have to party rn makes me,NONE
3941,I feel the need to balance programming vs. everything else,NONE
3943,"There are many parody accounts here on twitter, but your",NONE
3946,There are more than one type of magnesium find out,NONE
3949,@MicrosoftIndia Thanks @Microsoft @Microsoft Helps @MicrosoftIndia @satyanadella @user @surface for,NONE
3950,this might sound a bit random but try biting/sucking on,NONE
3953,"@BTS_twt my named Kim Ngan, I hope my name can",NONE
3957,been listening to frequency videos while i journal/do workbooks/read and,NONE
3959,This trimmed GSI's presumably an equivalent of the bare bones,NONE
3961,"@ksorbs Things can go south on an aircraft, in a",NONE
3963,People who hate President Zuma with passion and want to,NONE
3964,Read translations from at least 3 different trusted translators everytime,NONE
3965,. @CFWilsonJones have you heard of Paediatric Acute-onset Neuropsychiatric Syndrome,NONE
3966,u on ketamine or what,NONE
3967,They will soon ban you Bill. Keep establishments & their,NONE
3968,😂😂😂😂 To me? That's an awfully broad brush you paint,NONE
3969,Lmao I'm mad because Ive given much more than her,NONE
3971,"When I attempted suicide in 2018, I would have never",NONE
3973,@SkyNews Mr Hancock said 10 new mass vaccination centres had,NONE
3974,"While we're at it, tax nicotine patches, non alcoholic beer,",NONE
3975,"I think it's a combination of ignorance, self-entitlement and out-and-out",NONE
3976,my fav thinspo- sitting on your friends lap in a,NONE
3978,I hope you could play @BTS_twt Life Goes On LifeGoesOn,NONE
3980,Tackling life's' big challenges through the proven power of reading,NONE
3981,Oh see I don't mean no harm but I forgot,NONE
3982,has a full day planned ending in a hot tub,NONE
3983,i tried watching the twilight movies and i just couldn't,NONE
3989,@7NewsSydney The comments were in response to outfits worn outside,NONE
3992,"That's' ok, live in your little bubble thinking Tim Pool",NONE
3994,@RealAlexRubi This take is so dumb it physically hurts,NONE
3996,"to me, 'pursuing happiness,' 'demanding happiness,' etc, are scams I",NONE
3997,@MelissaBlasius @abc15 1 He's wearing the fur of a dead,NONE
3999,I'm' so excited for the 21st my first suicideboys show,NONE
4000,2) Amazon is not guilty simply because they are very,NONE
4003,there's a good year or so or when I was,NONE
4004,I like to think I could write with the best,NONE
4006,"I've had this intense, debilitating neck pain/headache combo for literally",NONE
4007,every time naruto and sasuke are on the verge of,NONE
4008,I want Rudraksh to regret his Chhod dunga Preesha tumhe,NONE
4011,That's' what makes love humanity's' greatest achievement. Without it we'd',NONE
4013,We need to stop treating people as if they are,NONE
4016,Is there any of you here consume sleeping pills to,NONE
4021,"As leaders in remotemonitoring, RMG has a proven record of",NONE
4023,I want to make grant scream,NONE
4024,Happy International Women's Day! 360Wellness wants to highlight just a,NONE
4025,@BTS_twt Tbh back in the days where Idol and the,NONE
4030,My dear guilty is an understatement some pictures have 5,NONE
4031,@RioVegas @user @user circa was a ghost town this morning,NONE
4032,I'm having a tough time with the crowd watching the,NONE
4035,i don't gatekeep anything but i don't like when people,NONE
4036,i can't stop repeating hoshi forgetting his speech and jeonghan,NONE
4038,... I can say for a fact that gingerbreads don't,NONE
4039,Aaaaaaaaaaa I feel bad because I bet this is super,NONE
4040,@KamalaHarris Without guilty in an impeachment we will be rewarding,NONE
4044,"So the plugs shawty went on his trap page, posted",NONE
4046,"About 1,000 Hindu & Sikh girls committed suicide by poison",NONE
4047,"we are accountable, that accountability is to God primarily rather",NONE
4050,"@omar_quraishi DIC and thrombosis both are very rare side effects,",NONE
4051,Omg my neighbor always beating his bmup I be tired,NONE
4052,i think the worst thing to come out of social,NONE
4057,I want to rewatch Woollim Pick but I also don't,NONE
4059,@BTS_twt It happened yesterday as well but never was performed,NONE
4060,@Sportsnet @RedSox Can you imagine what Tampa could do if,NONE
4061,It does not necessarily mean they are of a certain,NONE
4065,@ColorsTV @BiggBoss Yes see them like this I also get.,NONE
4066,goals for 2021 because i have to hold myself accountable:,NONE
4069,People who actually practice ethical nonmonogamy have asked us repeatedly,NONE
4070,to the people that replied milfs in my last few,NONE
4071,Some sea snail produce sulfuric acid which they use for,NONE
4072,LOL big mood; Like I have a sleep disorder so,NONE
4073,nevermind paypal stinks huge and locked me out of my,NONE
4077,"If you don't take care of yourself, mentally and physically,",NONE
4079,To the FBPE crowd whining about Starmer saying make Brexit,NONE
4081,"📻 Most played artists on Spanish radio (1-7 Nov.), via",NONE
4082,Mental health check-in: Following the anxiety attack connected with the,NONE
4090,"@PoliceNG @user Talking b4 thinking! Whether s/he is clean or',''dirty',''',",NONE
4091,"Energy markets are very complex, modern, and progressive industries but",NONE
4092,@tonyschwartz @user I bet you nation. If Trump is not,NONE
4093,@ASPphysician @user @UnityHealthTO There is enough credible evidence to show,NONE
4094,"need','y'all' to start wearing masks. i need treasure to come",NONE
4095,I pray that God helps every college student against: -depression,NONE
4096,"Well, I was kinda proposing if you could act as",NONE
4102,@MickBooker @afneil Is Neil implying that Sky News itself needs,NONE
4103,so we use epinephrine if the heart in v-fib and,NONE
4104,I literally was the teenager screaming I wanted to move,NONE
4105,"Excuse me ma ' am, not to be disrespectful or",NONE
4106,He who lives in harmony with himself lives in harmony,NONE
4112,Reading a book about mental illness because both my mom,NONE
4113,people who have limbs removed also do it because of,NONE
4114,i saw r0se in a short girl thinspo post haha,NONE
4115,I'm asking why you believe that. And if you understand,NONE
4117,End 5 South Carolina 4 UCF 2 Knights keep the,NONE
4118,"No, stopping breathing is not poison; it's respiratory depression, and",NONE
4119,Stopped doing that cause I hate being embarrassed this is,NONE
4120,We just found out today is Single Tasking Day and,NONE
4124,If it flops I'll give the 2 people who joined,NONE
4126,You put that extremely well & those are absolute facts!,NONE
4132,"I'll take the money, y'all can keep the fame. 80",NONE
4133,Yaaassss it's so shiny and cool! And the message is,NONE
4134,permaculture is blackballed by the corporate media for chem trail,NONE
4143,@Amul_Coop @CocaCola @pepsi @PepsiCo @cokestudio @user @user @user @NDDB_Coop @user,NONE
4145,@WakeFB Suicide & mental illness is a major problem in,NONE
4148,suicide bomb watch from the rate they joining ISIS LOL,NONE
4150,"@nickmangwana @nelsonchamisa @edmnangagwa A 'professor','''' who can not spell 'troops',''''",NONE
4153,To analyse the complex nature would be to concede too,NONE
4155,still thinking real hard if i wan na join mcyt,NONE
4158,@sethanikeem @FBI I read they are planning another one on,NONE
4159,rachel saying she should be apart of tiredtwt as if,NONE
4160,"okay I decided to kinda restart my alt, never really",NONE
4161,I get mine on Monday and I'm super excited to,NONE
4163,"@Ubisoft @FenyxRising Oh, Fallout, for one.Easily. It's the Elder Scrolls",NONE
4164,number 2. 1 is completely unprofessional,NONE
4165,That's what I always think! I've had streams with less,NONE
4167,2nd shirt ng When In Tondo wait nyo irelease!,NONE
4169,Everyone in his department is like you better watch yourself,NONE
4170,can you make a cream pie?,NONE
4172,@BTS_twt mine changed too I'm' infp a,NONE
4173,Val shrugged. Johannes wanted to pull the hair back out,NONE
4174,as april fools is approaching here's a reminder: don't -,NONE
4175,During this lockdown I made friends with people just because,NONE
4176,i love you my children /p and that is why,NONE
4178,"@BTS_twt hey, you're very young so please remember to stay",NONE
4184,yess!! so subtle!. I did' n't' realize until I watched,NONE
4186,"@Matalan hello, i ordered online but for some reason my",NONE
4187,Bless you multiplied and forever! I agree that going the,NONE
4189,Knevies are doing their absolute best in bringing the girls,NONE
4193,@mmpadellan This better be done soon. I'm so disgusted by,NONE
4195,"We're grateful for the past week of memories, laughs, celebration,",NONE
4199,Even now I sometimes struggle to listen to his music,NONE
4200,"I'm glad I never got into high end make up,",NONE
4201,"Tedious really, off licence drugs prescribed by Drs millions of",NONE
4202,@CawthornforNC The central park 5 did nothing and were exonerated,NONE
4203,Yeah the 'change' is good but after playing some of,NONE
4204,My understanding is river pollution is also a result of,NONE
4208,Kinda relieved to hear I'm not the only one who,NONE
